source_excel_row,covid_period,intersection,road,report_year,report_month,report_day,survey_date_parsed,time_key,has_assumed_zero
414,ก่อนโควิด,สามเหลี่ยมดินแดง,ราชปรารภ,2017,5,26,2017-05-26,09:00-16:00,False
415,ก่อนโควิด,สามเหลี่ยมดินแดง,ราชปรารภ,2017,5,26,2017-05-26,16:00-19:00,False
419,ก่อนโควิด,สามเหลี่ยมดินแดง,ราชวิถี,2017,5,26,2017-05-26,07:00-09:00,False
420,ก่อนโควิด,สามเหลี่ยมดินแดง,ราชวิถี,2017,5,26,2017-05-26,09:00-16:00,False
421,ก่อนโควิด,สามเหลี่ยมดินแดง,ราชวิถี,2017,5,26,2017-05-26,16:00-19:00,False
422,ก่อนโควิด,สามเหลี่ยมดินแดง,ดินแดง,2017,5,26,2017-05-26,07:00-09:00,False
423,ก่อนโควิด,สามเหลี่ยมดินแดง,ดินแดง,2017,5,26,2017-05-26,09:00-16:00,False
424,ก่อนโควิด,สามเหลี่ยมดินแดง,ดินแดง,2017,5,26,2017-05-26,16:00-19:00,False
428,ก่อนโควิด,โรงพยาบาลกลาง,เสือป่า,2017,5,30,2017-05-30,07:00-09:00,False
434,ก่อนโควิด,โรงพยาบาลกลาง,หลวง,2017,5,30,2017-05-30,07:00-09:00,False
443,ก่อนโควิด,วิสุทธิกษัตริย์,ประชาธิปไตย,2017,6,2,2017-06-02,07:00-09:00,False
446,ก่อนโควิด,วิสุทธิกษัตริย์,วิสุทธิกษัตริย์,2017,6,2,2017-06-02,07:00-09:00,False
450,ก่อนโควิด,สาธุประดิษฐ์,สาธุประดิษฐ์,2017,6,5,2017-06-05,09:00-16:00,False
479,ก่อนโควิด,พุทธมณฑลสาย 2,พุทธมณฑลสาย 2,2017,6,12,2017-06-12,07:00-09:00,False
480,ก่อนโควิด,พุทธมณฑลสาย 2,พุทธมณฑลสาย 2,2017,6,12,2017-06-12,09:00-16:00,False
481,ก่อนโควิด,พุทธมณฑลสาย 2,พุทธมณฑลสาย 2,2017,6,12,2017-06-12,16:00-19:00,False
482,ก่อนโควิด,พุทธมณฑลสาย 2,เพชรเกษม,2017,6,12,2017-06-12,07:00-09:00,False
483,ก่อนโควิด,พุทธมณฑลสาย 2,เพชรเกษม,2017,6,12,2017-06-12,09:00-16:00,False
484,ก่อนโควิด,พุทธมณฑลสาย 2,เพชรเกษม,2017,6,12,2017-06-12,16:00-19:00,False
491,ก่อนโควิด,ท่าดินแดง,ท่าดินแดง,2017,6,14,2017-06-14,07:00-09:00,False
492,ก่อนโควิด,ท่าดินแดง,ท่าดินแดง,2017,6,14,2017-06-14,09:00-16:00,False
493,ก่อนโควิด,ท่าดินแดง,ท่าดินแดง,2017,6,14,2017-06-14,16:00-19:00,False
494,ก่อนโควิด,ท่าดินแดง,สมเด็จเจ้าพระยา,2017,6,14,2017-06-14,07:00-09:00,False
509,ก่อนโควิด,หลักสี่,กำแพงเพชร 6,2017,6,19,2017-06-19,07:00-09:00,False
512,ก่อนโควิด,หลักสี่,แจ้งวัฒนะ,2017,6,19,2017-06-19,07:00-09:00,False
515,ก่อนโควิด,ประชาเกษม,ประชาธิปไตย,2017,6,20,2017-06-20,07:00-09:00,False
518,ก่อนโควิด,ประชาเกษม,นครราชสีมา,2017,6,20,2017-06-20,07:00-09:00,False
521,ก่อนโควิด,ประชาเกษม,กรุงเกษม,2017,6,20,2017-06-20,07:00-09:00,False
533,ก่อนโควิด,ปทุมวัน,พญาไท,2017,6,22,2017-06-22,07:00-09:00,False
536,ก่อนโควิด,ปทุมวัน,พระรามที่ 1,2017,6,22,2017-06-22,07:00-09:00,False
557,ก่อนโควิด,บางพลัด,จรัญสนิทวงศ์,2017,6,28,2017-06-28,07:00-09:00,False
560,ก่อนโควิด,บางพลัด,สิรินธร,2017,6,28,2017-06-28,07:00-09:00,False
563,ก่อนโควิด,บางพลัด,ราชวิถี,2017,6,28,2017-06-28,07:00-09:00,False
566,ก่อนโควิด,ท่าพระ,รัชดาภิเษก,2017,6,29,2017-06-29,07:00-09:00,False
569,ก่อนโควิด,ท่าพระ,จรัญสนิทวงศ์,2017,6,29,2017-06-29,07:00-09:00,False
572,ก่อนโควิด,ท่าพระ,เพชรเกษม,2017,6,29,2017-06-29,07:00-09:00,False
575,ก่อนโควิด,ประชาอุทิศ,ประชาอุทิศ,2017,6,30,2017-06-30,07:00-09:00,False
576,ก่อนโควิด,ประชาอุทิศ,ประชาอุทิศ,2017,6,30,2017-06-30,09:00-16:00,False
577,ก่อนโควิด,ประชาอุทิศ,ประชาอุทิศ,2017,6,30,2017-06-30,16:00-19:00,False
578,ก่อนโควิด,ประชาอุทิศ,สุขสวัสดิ์,2017,6,30,2017-06-30,07:00-09:00,False
579,ก่อนโควิด,ประชาอุทิศ,สุขสวัสดิ์,2017,6,30,2017-06-30,09:00-16:00,False
580,ก่อนโควิด,ประชาอุทิศ,สุขสวัสดิ์,2017,6,30,2017-06-30,16:00-19:00,False
587,ก่อนโควิด,หมอมี,พระรามที่ 4,2017,7,4,2017-07-04,07:00-09:00,False
590,ก่อนโควิด,หมอมี,เจริญกรุง,2017,7,4,2017-07-04,07:00-09:00,False
602,ก่อนโควิด,สาธุ - จันทน์,สาธุประดิษฐ์,2017,7,5,2017-07-05,07:00-09:00,False
605,ก่อนโควิด,สาธุ - จันทน์,จันทน์,2017,7,5,2017-07-05,07:00-09:00,False
608,ก่อนโควิด,หมู่บ้านสหกรณ์,ทางเข้าหมู่บ้านสหกรณ์ ,2017,7,6,2017-07-06,07:00-09:00,False
611,ก่อนโควิด,หมู่บ้านสหกรณ์,เสรีไทย,2017,7,6,2017-07-06,07:00-09:00,False
614,ก่อนโควิด,เจริญนครใต้,เจริญนคร,2017,7,7,2017-07-07,07:00-09:00,False
617,ก่อนโควิด,เจริญนครใต้,กรุงธนบุรี,2017,7,7,2017-07-07,07:00-09:00,False
650,ก่อนโควิด,เฉลิมเผ่า,อังรีดูนังต์,2017,7,17,2017-07-17,07:00-09:00,False
651,ก่อนโควิด,เฉลิมเผ่า,อังรีดูนังต์,2017,7,17,2017-07-17,09:00-16:00,False
652,ก่อนโควิด,เฉลิมเผ่า,อังรีดูนังต์,2017,7,17,2017-07-17,16:00-19:00,False
653,ก่อนโควิด,เฉลิมเผ่า,พระรามที่ 1,2017,7,17,2017-07-17,07:00-09:00,False
662,ก่อนโควิด,ประตูน้ำ,ราชดำริ,2017,7,18,2017-07-18,07:00-09:00,False
663,ก่อนโควิด,ประตูน้ำ,ราชดำริ,2017,7,18,2017-07-18,09:00-16:00,False
664,ก่อนโควิด,ประตูน้ำ,ราชดำริ,2017,7,18,2017-07-18,16:00-19:00,False
665,ก่อนโควิด,ประตูน้ำ,ราชปรารภ,2017,7,18,2017-07-18,07:00-09:00,False
666,ก่อนโควิด,ประตูน้ำ,ราชปรารภ,2017,7,18,2017-07-18,09:00-16:00,False
667,ก่อนโควิด,ประตูน้ำ,ราชปรารภ,2017,7,18,2017-07-18,16:00-19:00,False
668,ก่อนโควิด,ประตูน้ำ,เพชรบุรี,2017,7,18,2017-07-18,07:00-09:00,False
669,ก่อนโควิด,ประตูน้ำ,เพชรบุรี,2017,7,18,2017-07-18,09:00-16:00,False
670,ก่อนโควิด,ประตูน้ำ,เพชรบุรี,2017,7,18,2017-07-18,16:00-19:00,False
677,ก่อนโควิด,ตากสิน,สมเด็จพระเจ้าตากสิน,2017,7,20,2017-07-20,07:00-09:00,False
680,ก่อนโควิด,ตากสิน,ราชพฤกษ์,2017,7,20,2017-07-20,07:00-09:00,False
683,ก่อนโควิด,ตากสิน,กรุงธนบุรี,2017,7,20,2017-07-20,07:00-09:00,False
686,ก่อนโควิด,โพธิ์แก้ว,นวมินทร์,2017,7,21,2017-07-21,07:00-09:00,False
