source_excel_row,id,survey_date,Date,month,year,covid_period,intersection,road,period,time_period,passenger_car,pickup_van,large_bus,small_bus,truck,tuk_tuk,Unnamed: 16,Unnamed: 17,source_sha256,source_sheet,intersection_key,road_key,report_day,report_month,report_year,report_date,survey_date_parsed,survey_month,survey_year,report_quarter,start_time,end_time,period_hours,time_key,passenger_car_clean,passenger_car_zero_assumed,pickup_van_clean,pickup_van_zero_assumed,large_bus_clean,large_bus_zero_assumed,small_bus_clean,small_bus_zero_assumed,truck_clean,truck_zero_assumed,tuk_tuk_clean,tuk_tuk_zero_assumed,has_assumed_zero,numeric_unresolved,numeric_negative,numeric_fractional,exact_repeat,repeated_survey_key,repeated_report_key,candidate_eligible
1781,1780,15/3/2018,15,3,2018,ก่อนโควิด,ใกล้คลองบางจาก,พุทธมณฑลสาย 2,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),2564,1093,130,0,108,37,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใกล้คลองบางจาก,พุทธมณฑลสาย 2,15,3,2018,2018-03-15,2018-03-15,3,2018,1,07:00,09:00,2.0,07:00-09:00,2564.0,False,1093.0,False,130.0,False,0,False,108,False,37,False,False,False,False,False,False,True,True,False
1784,1783,15/3/2018,15,3,2018,ก่อนโควิด,ใกล้คลองบางจาก,พุทธมณฑลสาย 2,เร่งด่วนเช้า,เร่งด่วนเช้า (07:00-09:00),1615,845,30,0,153,16,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ใกล้คลองบางจาก,พุทธมณฑลสาย 2,15,3,2018,2018-03-15,2018-03-15,3,2018,1,07:00,09:00,2.0,07:00-09:00,1615.0,False,845.0,False,30.0,False,0,False,153,False,16,False,False,False,False,False,False,True,True,False
4975,4974,10/1/2020,10,1,2020,โควิด,บางกระบือ,อำนวยสงคราม,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),1843,602,5,-,25,51,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางกระบือ,อำนวยสงคราม,10,1,2020,2020-01-10,2020-01-10,1,2020,1,09:00,16:00,7.0,09:00-16:00,1843.0,False,602.0,False,5.0,False,0,True,25,False,51,False,True,False,False,False,False,True,True,False
4976,4975,10/1/2020,10,1,2020,โควิด,บางกระบือ,อำนวยสงคราม,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),2554,1118,59,-,172,18,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางกระบือ,อำนวยสงคราม,10,1,2020,2020-01-10,2020-01-10,1,2020,1,09:00,16:00,7.0,09:00-16:00,2554.0,False,1118.0,False,59.0,False,0,True,172,False,18,False,True,False,False,False,False,True,True,False
4994,4993,15/1/2020,15,1,2020,โควิด,พรานนก,พรานนก,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),4581,1282,111,20,27,423,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พรานนก,พรานนก,15,1,2020,2020-01-15,2020-01-15,1,2020,1,16:00,19:30,3.5,16:00-19:30,4581.0,False,1282.0,False,111.0,False,20,False,27,False,423,False,False,False,False,False,False,True,True,False
4995,4994,15/1/2020,15,1,2020,โควิด,พรานนก,พรานนก,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),7091,1926,45,-,43,293,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พรานนก,พรานนก,15,1,2020,2020-01-15,2020-01-15,1,2020,1,16:00,19:30,3.5,16:00-19:30,7091.0,False,1926.0,False,45.0,False,0,True,43,False,293,False,True,False,False,False,False,True,True,False
4998,4997,15/1/2020,15,1,2020,โควิด,พรานนก,พรานนก,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),10559,2722,282,67,107,695,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พรานนก,พรานนก,15,1,2020,2020-01-15,2020-01-15,1,2020,1,09:00,16:00,7.0,09:00-16:00,10559.0,False,2722.0,False,282.0,False,67,False,107,False,695,False,False,False,False,False,False,True,True,False
4999,4998,15/1/2020,15,1,2020,โควิด,พรานนก,พรานนก,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),17887,5282,288,-,224,615,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พรานนก,พรานนก,15,1,2020,2020-01-15,2020-01-15,1,2020,1,09:00,16:00,7.0,09:00-16:00,17887.0,False,5282.0,False,288.0,False,0,True,224,False,615,False,True,False,False,False,False,True,True,False
5005,5004,20/1/2020,20,1,2020,โควิด,พาณิชยการ,พิษณุโลก,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),4841,996,130,1,30,88,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พาณิชยการ,พิษณุโลก,20,1,2020,2020-01-20,2020-01-20,1,2020,1,16:00,19:30,3.5,16:00-19:30,4841.0,False,996.0,False,130.0,False,1,False,30,False,88,False,False,False,False,False,False,True,True,False
5006,5005,20/1/2020,20,1,2020,โควิด,พาณิชยการ,พิษณุโลก,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),1753,599,37,25,19,402,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พาณิชยการ,พิษณุโลก,20,1,2020,2020-01-20,2020-01-20,1,2020,1,16:00,19:30,3.5,16:00-19:30,1753.0,False,599.0,False,37.0,False,25,False,19,False,402,False,False,False,False,False,False,True,True,False
5009,5008,20/1/2020,20,1,2020,โควิด,พาณิชยการ,พิษณุโลก,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),9759,2495,335,-,177,254,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พาณิชยการ,พิษณุโลก,20,1,2020,2020-01-20,2020-01-20,1,2020,1,09:00,16:00,7.0,09:00-16:00,9759.0,False,2495.0,False,335.0,False,0,True,177,False,254,False,True,False,False,False,False,True,True,False
5010,5009,20/1/2020,20,1,2020,โควิด,พาณิชยการ,พิษณุโลก,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3572,1154,89,64,56,1097,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,พาณิชยการ,พิษณุโลก,20,1,2020,2020-01-20,2020-01-20,1,2020,1,09:00,16:00,7.0,09:00-16:00,3572.0,False,1154.0,False,89.0,False,64,False,56,False,1097,False,False,False,False,False,False,True,True,False
5014,5013,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,เร่งด่วนเช้า,เร่งด่วนเช้า (6.30 - 9.00 น.),6865,1362,523,78,59,248,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,06:30,09:00,2.5,06:30-09:00,6865.0,False,1362.0,False,523.0,False,78,False,59,False,248,False,False,False,False,False,False,True,True,False
5015,5014,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,เร่งด่วนเช้า,เร่งด่วนเช้า (6.30 - 9.00 น.),7169,1449,429,5,31,103,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,06:30,09:00,2.5,06:30-09:00,7169.0,False,1449.0,False,429.0,False,5,False,31,False,103,False,False,False,False,False,False,True,True,False
5017,5016,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),8570,2393,181,1,65,23,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,22,1,2020,2020-01-22,2020-01-22,1,2020,1,16:00,19:30,3.5,16:00-19:30,8570.0,False,2393.0,False,181.0,False,1,False,65,False,23,False,False,False,False,False,False,True,True,False
5018,5017,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),1785,281,45,38,15,82,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,22,1,2020,2020-01-22,2020-01-22,1,2020,1,16:00,19:30,3.5,16:00-19:30,1785.0,False,281.0,False,45.0,False,38,False,15,False,82,False,False,False,False,False,False,True,True,False
5019,5018,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),8298,2392,598,68,94,639,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,16:00,19:30,3.5,16:00-19:30,8298.0,False,2392.0,False,598.0,False,68,False,94,False,639,False,False,False,False,False,False,True,True,False
5020,5019,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),1585,393,66,44,11,168,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,16:00,19:30,3.5,16:00-19:30,1585.0,False,393.0,False,66.0,False,44,False,11,False,168,False,False,False,False,False,False,True,True,False
5021,5020,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.30 น.),10466,2748,525,2,154,468,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,16:00,19:30,3.5,16:00-19:30,10466.0,False,2748.0,False,525.0,False,2,False,154,False,468,False,False,False,False,False,False,True,True,False
5023,5022,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),19070,6651,592,1,589,83,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,22,1,2020,2020-01-22,2020-01-22,1,2020,1,09:00,16:00,7.0,09:00-16:00,19070.0,False,6651.0,False,592.0,False,1,False,589,False,83,False,False,False,False,False,False,True,True,False
5024,5023,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3387,1138,92,80,26,249,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,เพชรบุรี,22,1,2020,2020-01-22,2020-01-22,1,2020,1,09:00,16:00,7.0,09:00-16:00,3387.0,False,1138.0,False,92.0,False,80,False,26,False,249,False,False,False,False,False,False,True,True,False
5025,5024,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),20869,6820,2236,236,531,1275,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,09:00,16:00,7.0,09:00-16:00,20869.0,False,6820.0,False,2236.0,False,236,False,531,False,1275,False,False,False,False,False,False,True,True,False
5026,5025,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),4027,1130,170,178,35,525,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,09:00,16:00,7.0,09:00-16:00,4027.0,False,1130.0,False,170.0,False,178,False,35,False,525,False,False,False,False,False,False,True,True,False
5027,5026,22/1/2020,22,1,2020,โควิด,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),27958,7035,2223,25,378,909,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ศูนย์วิจัย - เพชรบุรี,ราชดำเนินกลาง,22,1,2020,2020-01-22,2020-01-22,1,2020,1,09:00,16:00,7.0,09:00-16:00,27958.0,False,7035.0,False,2223.0,False,25,False,378,False,909,False,False,False,False,False,False,True,True,False
5477,5476,10/7/2020,10,7,2020,โควิด,อนุสาวรีย์ชัยสมรภูมิ (ขาออก),ราชวิถี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),8506,2218,324,116,57,50,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อนุสาวรีย์ชัยสมรภูมิ (ขาออก),ราชวิถี,10,7,2020,2020-07-10,2020-07-10,7,2020,3,16:00,19:00,3.0,16:00-19:00,8506.0,False,2218.0,False,324.0,False,116,False,57,False,50,False,False,False,False,False,False,True,True,False
5480,5479,10/7/2020,10,7,2020,โควิด,อนุสาวรีย์ชัยสมรภูมิ (ขาออก),ราชวิถี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),8356,1927,280,67,35,29,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,อนุสาวรีย์ชัยสมรภูมิ (ขาออก),ราชวิถี,10,7,2020,2020-07-10,2020-07-10,7,2020,3,16:00,19:00,3.0,16:00-19:00,8356.0,False,1927.0,False,280.0,False,67,False,35,False,29,False,False,False,False,False,False,True,True,False
7276,7275,19/7/2021,19,7,2021,โควิด,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1420,382,20,10,13,12,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,19,7,2021,2021-07-19,2021-07-19,7,2021,3,07:00,09:00,2.0,07:00-09:00,1420.0,False,382.0,False,20.0,False,10,False,13,False,12,False,False,False,False,False,False,True,True,False
7277,7276,19/7/2021,19,7,2021,โควิด,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),2518,710,74,4,41,32,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,19,7,2021,2021-07-19,2021-07-19,7,2021,3,07:00,09:00,2.0,07:00-09:00,2518.0,False,710.0,False,74.0,False,4,False,41,False,32,False,False,False,False,False,False,True,True,False
7281,7280,19/7/2021,19,7,2021,โควิด,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),2273,456,18,13,10,13,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,19,7,2021,2021-07-19,2021-07-19,7,2021,3,16:00,19:00,3.0,16:00-19:00,2273.0,False,456.0,False,18.0,False,13,False,10,False,13,False,False,False,False,False,False,True,True,False
7282,7281,19/7/2021,19,7,2021,โควิด,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),3573,1163,106,4,79,22,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,19,7,2021,2021-07-19,2021-07-19,7,2021,3,16:00,19:00,3.0,16:00-19:00,3573.0,False,1163.0,False,106.0,False,4,False,79,False,22,False,False,False,False,False,False,True,True,False
7286,7285,19/7/2021,19,7,2021,โควิด,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),5029,1572,66,31,65,43,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,19,7,2021,2021-07-19,2021-07-19,7,2021,3,09:00,16:00,7.0,09:00-16:00,5029.0,False,1572.0,False,66.0,False,31,False,65,False,43,False,False,False,False,False,False,True,True,False
7287,7286,19/7/2021,19,7,2021,โควิด,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),7239,3155,262,14,351,63,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,ซอยนราธิวาสราชนครนิทร์26,นราธิวาสราชนครินทร์,19,7,2021,2021-07-19,2021-07-19,7,2021,3,09:00,16:00,7.0,09:00-16:00,7239.0,False,3155.0,False,262.0,False,14,False,351,False,63,False,False,False,False,False,False,True,True,False
7412,7411,3/8/2021,3,8,2021,โควิด,หน้าแมคโคร,นราธิวาส,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),3877,918,34,31,40,34,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าแมคโคร,นราธิวาส,3,8,2021,2021-08-03,2021-08-03,8,2021,3,07:00,09:00,2.0,07:00-09:00,3877.0,False,918.0,False,34.0,False,31,False,40,False,34,False,False,False,False,False,False,True,True,False
7413,7412,3/8/2021,3,8,2021,โควิด,หน้าแมคโคร,นราธิวาส,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),-,-,-,-,-,-,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าแมคโคร,นราธิวาส,3,8,2021,2021-08-03,2021-08-03,8,2021,3,07:00,09:00,2.0,07:00-09:00,0.0,True,0.0,True,0.0,True,0,True,0,True,0,True,True,False,False,False,False,True,True,False
7419,7418,3/8/2021,3,8,2021,โควิด,หน้าแมคโคร,นราธิวาส,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),5509,1320,81,28,31,51,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าแมคโคร,นราธิวาส,3,8,2021,2021-08-03,2021-08-03,8,2021,3,16:00,19:00,3.0,16:00-19:00,5509.0,False,1320.0,False,81.0,False,28,False,31,False,51,False,False,False,False,False,False,True,True,False
7420,7419,3/8/2021,3,8,2021,โควิด,หน้าแมคโคร,นราธิวาส,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),-,-,-,-,-,-,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าแมคโคร,นราธิวาส,3,8,2021,2021-08-03,2021-08-03,8,2021,3,16:00,19:00,3.0,16:00-19:00,0.0,True,0.0,True,0.0,True,0,True,0,True,0,True,True,False,False,False,False,True,True,False
7426,7425,3/8/2021,3,8,2021,โควิด,หน้าแมคโคร,นราธิวาส,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),12302,4078,118,71,280,94,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าแมคโคร,นราธิวาส,3,8,2021,2021-08-03,2021-08-03,8,2021,3,09:00,16:00,7.0,09:00-16:00,12302.0,False,4078.0,False,118.0,False,71,False,280,False,94,False,False,False,False,False,False,True,True,False
7427,7426,3/8/2021,3,8,2021,โควิด,หน้าแมคโคร,นราธิวาส,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),-,-,-,-,-,-,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,หน้าแมคโคร,นราธิวาส,3,8,2021,2021-08-03,2021-08-03,8,2021,3,09:00,16:00,7.0,09:00-16:00,0.0,True,0.0,True,0.0,True,0,True,0,True,0,True,True,False,False,False,False,True,True,False
7694,7693,7/9/2021,7,9,2021,โควิด,บางโพ,อรุณอมรินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1166,212,45,0,8,28,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางโพ,อรุณอมรินทร์,7,9,2021,2021-09-07,2021-09-07,9,2021,3,07:00,09:00,2.0,07:00-09:00,1166.0,False,212.0,False,45.0,False,0,False,8,False,28,False,False,False,False,False,False,True,True,False
7695,7694,7/9/2021,7,9,2021,โควิด,บางโพ,อรุณอมรินทร์,เร่งด่วนเช้า,เร่งด่วนเช้า (7.00 - 9.00 น.),1358,320,36,0,4,158,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางโพ,อรุณอมรินทร์,7,9,2021,2021-09-07,2021-09-07,9,2021,3,07:00,09:00,2.0,07:00-09:00,1358.0,False,320.0,False,36.0,False,0,False,4,False,158,False,False,False,False,False,False,True,True,False
7698,7697,7/9/2021,7,9,2021,โควิด,บางโพ,อรุณอมรินทร์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1141,359,68,0,15,47,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางโพ,อรุณอมรินทร์,7,9,2021,2021-09-07,2021-09-07,9,2021,3,16:00,19:00,3.0,16:00-19:00,1141.0,False,359.0,False,68.0,False,0,False,15,False,47,False,False,False,False,False,False,True,True,False
7699,7698,7/9/2021,7,9,2021,โควิด,บางโพ,อรุณอมรินทร์,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),1485,394,40,0,6,164,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางโพ,อรุณอมรินทร์,7,9,2021,2021-09-07,2021-09-07,9,2021,3,16:00,19:00,3.0,16:00-19:00,1485.0,False,394.0,False,40.0,False,0,False,6,False,164,False,False,False,False,False,False,True,True,False
7702,7701,7/9/2021,7,9,2021,โควิด,บางโพ,อรุณอมรินทร์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3081,1028,151,1,53,145,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางโพ,อรุณอมรินทร์,7,9,2021,2021-09-07,2021-09-07,9,2021,3,09:00,16:00,7.0,09:00-16:00,3081.0,False,1028.0,False,151.0,False,1,False,53,False,145,False,False,False,False,False,False,True,True,False
7703,7702,7/9/2021,7,9,2021,โควิด,บางโพ,อรุณอมรินทร์,นอกเร่งด่วน,นอกเร่งด่วน (9.00 - 16.00 น.),3898,1051,107,0,15,337,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,บางโพ,อรุณอมรินทร์,7,9,2021,2021-09-07,2021-09-07,9,2021,3,09:00,16:00,7.0,09:00-16:00,3898.0,False,1051.0,False,107.0,False,0,False,15,False,337,False,False,False,False,False,False,True,True,False
8855,8854,16/3/2022,16,3,2022,หลังโควิด,คลองเตย,พระรามที่ 4,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),695,363,63,13,33,41,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองเตย,พระรามที่ 4,16,3,2022,2022-03-16,2022-03-16,3,2022,1,16:00,19:00,3.0,16:00-19:00,695.0,False,363.0,False,63.0,False,13,False,33,False,41,False,False,False,False,False,False,True,True,False
8858,8857,16/3/2022,16,3,2022,หลังโควิด,คลองเตย,พระรามที่ 4,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),8079,2212,167,12,148,116,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองเตย,พระรามที่ 4,16,3,2022,2022-03-16,2022-03-16,3,2022,1,16:00,19:00,3.0,16:00-19:00,8079.0,False,2212.0,False,167.0,False,12,False,148,False,116,False,False,False,False,False,False,True,True,False
9027,9026,22/4/2022,22,4,2022,หลังโควิด,คลองตัน,เพชรบุรี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),2496,722,55,-,92,46,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,เพชรบุรี,22,4,2022,2022-04-22,2022-04-22,4,2022,2,16:00,19:00,3.0,16:00-19:00,2496.0,False,722.0,False,55.0,False,0,True,92,False,46,False,True,False,False,False,False,True,True,False
9030,9029,22/4/2022,22,4,2022,หลังโควิด,คลองตัน,เพชรบุรี,เร่งด่วนเย็น,เร่งด่วนเย็น (16.00 - 19.00 น.),4960,1231,39,1,20,3,0,0,6e1b556f353c66fec5c8a664f3e1e5b5e52e5a756f75c2ae28562c5c0fa6118b,traffic_data,คลองตัน,เพชรบุรี,22,4,2022,2022-04-22,2022-04-22,4,2022,2,16:00,19:00,3.0,16:00-19:00,4960.0,False,1231.0,False,39.0,False,1,False,20,False,3,False,False,False,False,False,False,True,True,False
