source_excel_row,field,original_value,replacement,reason
8848,large_bus,-,0,user_rule_missing_or_dash_is_zero
8849,large_bus,-,0,user_rule_missing_or_dash_is_zero
8865,large_bus,-,0,user_rule_missing_or_dash_is_zero
8866,large_bus,-,0,user_rule_missing_or_dash_is_zero
8867,large_bus,-,0,user_rule_missing_or_dash_is_zero
8895,large_bus,-,0,user_rule_missing_or_dash_is_zero
8896,large_bus,-,0,user_rule_missing_or_dash_is_zero
8897,large_bus,-,0,user_rule_missing_or_dash_is_zero
8919,large_bus,-,0,user_rule_missing_or_dash_is_zero
8920,large_bus,-,0,user_rule_missing_or_dash_is_zero
8921,large_bus,-,0,user_rule_missing_or_dash_is_zero
8940,large_bus,-,0,user_rule_missing_or_dash_is_zero
8941,large_bus,-,0,user_rule_missing_or_dash_is_zero
8942,large_bus,-,0,user_rule_missing_or_dash_is_zero
8964,large_bus,-,0,user_rule_missing_or_dash_is_zero
8965,large_bus,-,0,user_rule_missing_or_dash_is_zero
8966,large_bus,-,0,user_rule_missing_or_dash_is_zero
8976,large_bus,-,0,user_rule_missing_or_dash_is_zero
8982,large_bus,-,0,user_rule_missing_or_dash_is_zero
8983,large_bus,-,0,user_rule_missing_or_dash_is_zero
8984,large_bus,-,0,user_rule_missing_or_dash_is_zero
8994,large_bus,-,0,user_rule_missing_or_dash_is_zero
8995,large_bus,-,0,user_rule_missing_or_dash_is_zero
8996,large_bus,-,0,user_rule_missing_or_dash_is_zero
8997,large_bus,-,0,user_rule_missing_or_dash_is_zero
8999,large_bus,-,0,user_rule_missing_or_dash_is_zero
9000,large_bus,-,0,user_rule_missing_or_dash_is_zero
9003,large_bus,-,0,user_rule_missing_or_dash_is_zero
9004,large_bus,-,0,user_rule_missing_or_dash_is_zero
9005,large_bus,-,0,user_rule_missing_or_dash_is_zero
9008,large_bus,-,0,user_rule_missing_or_dash_is_zero
9017,large_bus,-,0,user_rule_missing_or_dash_is_zero
9042,large_bus,-,0,user_rule_missing_or_dash_is_zero
9043,large_bus,-,0,user_rule_missing_or_dash_is_zero
9044,large_bus,-,0,user_rule_missing_or_dash_is_zero
9051,large_bus,-,0,user_rule_missing_or_dash_is_zero
4928,small_bus,-,0,user_rule_missing_or_dash_is_zero
4929,small_bus,-,0,user_rule_missing_or_dash_is_zero
4931,small_bus,-,0,user_rule_missing_or_dash_is_zero
4932,small_bus,-,0,user_rule_missing_or_dash_is_zero
4934,small_bus,-,0,user_rule_missing_or_dash_is_zero
4935,small_bus,-,0,user_rule_missing_or_dash_is_zero
4938,small_bus,-,0,user_rule_missing_or_dash_is_zero
4942,small_bus,-,0,user_rule_missing_or_dash_is_zero
4944,small_bus,-,0,user_rule_missing_or_dash_is_zero
4946,small_bus,-,0,user_rule_missing_or_dash_is_zero
4948,small_bus,-,0,user_rule_missing_or_dash_is_zero
4950,small_bus,-,0,user_rule_missing_or_dash_is_zero
4953,small_bus,-,0,user_rule_missing_or_dash_is_zero
4956,small_bus,-,0,user_rule_missing_or_dash_is_zero
4958,small_bus,-,0,user_rule_missing_or_dash_is_zero
4959,small_bus,-,0,user_rule_missing_or_dash_is_zero
4960,small_bus,-,0,user_rule_missing_or_dash_is_zero
4961,small_bus,-,0,user_rule_missing_or_dash_is_zero
4962,small_bus,-,0,user_rule_missing_or_dash_is_zero
4963,small_bus,-,0,user_rule_missing_or_dash_is_zero
4965,small_bus,-,0,user_rule_missing_or_dash_is_zero
4966,small_bus,-,0,user_rule_missing_or_dash_is_zero
4967,small_bus,-,0,user_rule_missing_or_dash_is_zero
4968,small_bus,-,0,user_rule_missing_or_dash_is_zero
4969,small_bus,-,0,user_rule_missing_or_dash_is_zero
4970,small_bus,-,0,user_rule_missing_or_dash_is_zero
4971,small_bus,-,0,user_rule_missing_or_dash_is_zero
4973,small_bus,-,0,user_rule_missing_or_dash_is_zero
4974,small_bus,-,0,user_rule_missing_or_dash_is_zero
4975,small_bus,-,0,user_rule_missing_or_dash_is_zero
4976,small_bus,-,0,user_rule_missing_or_dash_is_zero
4978,small_bus,-,0,user_rule_missing_or_dash_is_zero
4979,small_bus,-,0,user_rule_missing_or_dash_is_zero
4980,small_bus,-,0,user_rule_missing_or_dash_is_zero
4983,small_bus,-,0,user_rule_missing_or_dash_is_zero
4984,small_bus,-,0,user_rule_missing_or_dash_is_zero
4986,small_bus,-,0,user_rule_missing_or_dash_is_zero
4987,small_bus,-,0,user_rule_missing_or_dash_is_zero
4988,small_bus,-,0,user_rule_missing_or_dash_is_zero
4995,small_bus,-,0,user_rule_missing_or_dash_is_zero
4999,small_bus,-,0,user_rule_missing_or_dash_is_zero
5001,small_bus,-,0,user_rule_missing_or_dash_is_zero
5002,small_bus,-,0,user_rule_missing_or_dash_is_zero
5003,small_bus,-,0,user_rule_missing_or_dash_is_zero
5004,small_bus,-,0,user_rule_missing_or_dash_is_zero
5007,small_bus,-,0,user_rule_missing_or_dash_is_zero
5008,small_bus,-,0,user_rule_missing_or_dash_is_zero
5009,small_bus,-,0,user_rule_missing_or_dash_is_zero
5011,small_bus,-,0,user_rule_missing_or_dash_is_zero
5012,small_bus,-,0,user_rule_missing_or_dash_is_zero
5013,small_bus,-,0,user_rule_missing_or_dash_is_zero
5016,small_bus,-,0,user_rule_missing_or_dash_is_zero
5022,small_bus,-,0,user_rule_missing_or_dash_is_zero
5037,small_bus,-,0,user_rule_missing_or_dash_is_zero
5043,small_bus,-,0,user_rule_missing_or_dash_is_zero
5044,small_bus,-,0,user_rule_missing_or_dash_is_zero
5045,small_bus,-,0,user_rule_missing_or_dash_is_zero
5047,small_bus,-,0,user_rule_missing_or_dash_is_zero
5048,small_bus,-,0,user_rule_missing_or_dash_is_zero
5049,small_bus,-,0,user_rule_missing_or_dash_is_zero
5050,small_bus,-,0,user_rule_missing_or_dash_is_zero
5053,small_bus,-,0,user_rule_missing_or_dash_is_zero
5054,small_bus,-,0,user_rule_missing_or_dash_is_zero
5057,small_bus,-,0,user_rule_missing_or_dash_is_zero
5061,small_bus,-,0,user_rule_missing_or_dash_is_zero
5062,small_bus,-,0,user_rule_missing_or_dash_is_zero
5063,small_bus,-,0,user_rule_missing_or_dash_is_zero
5064,small_bus,-,0,user_rule_missing_or_dash_is_zero
5065,small_bus,-,0,user_rule_missing_or_dash_is_zero
5066,small_bus,-,0,user_rule_missing_or_dash_is_zero
5067,small_bus,-,0,user_rule_missing_or_dash_is_zero
5069,small_bus,-,0,user_rule_missing_or_dash_is_zero
5071,small_bus,-,0,user_rule_missing_or_dash_is_zero
5094,small_bus,-,0,user_rule_missing_or_dash_is_zero
5095,small_bus,-,0,user_rule_missing_or_dash_is_zero
5096,small_bus,-,0,user_rule_missing_or_dash_is_zero
5098,small_bus,-,0,user_rule_missing_or_dash_is_zero
5100,small_bus,-,0,user_rule_missing_or_dash_is_zero
5101,small_bus,-,0,user_rule_missing_or_dash_is_zero
5102,small_bus,-,0,user_rule_missing_or_dash_is_zero
5104,small_bus,-,0,user_rule_missing_or_dash_is_zero
5105,small_bus,-,0,user_rule_missing_or_dash_is_zero
5112,small_bus,-,0,user_rule_missing_or_dash_is_zero
5116,small_bus,-,0,user_rule_missing_or_dash_is_zero
5120,small_bus,-,0,user_rule_missing_or_dash_is_zero
5121,small_bus,-,0,user_rule_missing_or_dash_is_zero
5124,small_bus,-,0,user_rule_missing_or_dash_is_zero
5125,small_bus,-,0,user_rule_missing_or_dash_is_zero
5126,small_bus,-,0,user_rule_missing_or_dash_is_zero
5127,small_bus,-,0,user_rule_missing_or_dash_is_zero
5128,small_bus,-,0,user_rule_missing_or_dash_is_zero
5129,small_bus,-,0,user_rule_missing_or_dash_is_zero
5130,small_bus,-,0,user_rule_missing_or_dash_is_zero
5131,small_bus,-,0,user_rule_missing_or_dash_is_zero
5132,small_bus,-,0,user_rule_missing_or_dash_is_zero
5133,small_bus,-,0,user_rule_missing_or_dash_is_zero
5134,small_bus,-,0,user_rule_missing_or_dash_is_zero
5135,small_bus,-,0,user_rule_missing_or_dash_is_zero
5157,small_bus,-,0,user_rule_missing_or_dash_is_zero
5158,small_bus,-,0,user_rule_missing_or_dash_is_zero
5159,small_bus,-,0,user_rule_missing_or_dash_is_zero
5160,small_bus,-,0,user_rule_missing_or_dash_is_zero
5161,small_bus,-,0,user_rule_missing_or_dash_is_zero
5162,small_bus,-,0,user_rule_missing_or_dash_is_zero
5163,small_bus,-,0,user_rule_missing_or_dash_is_zero
5164,small_bus,-,0,user_rule_missing_or_dash_is_zero
5167,small_bus,-,0,user_rule_missing_or_dash_is_zero
5171,small_bus,-,0,user_rule_missing_or_dash_is_zero
5175,small_bus,-,0,user_rule_missing_or_dash_is_zero
5176,small_bus,-,0,user_rule_missing_or_dash_is_zero
5177,small_bus,-,0,user_rule_missing_or_dash_is_zero
5178,small_bus,-,0,user_rule_missing_or_dash_is_zero
5179,small_bus,-,0,user_rule_missing_or_dash_is_zero
5180,small_bus,-,0,user_rule_missing_or_dash_is_zero
5183,small_bus,-,0,user_rule_missing_or_dash_is_zero
5186,small_bus,-,0,user_rule_missing_or_dash_is_zero
5189,small_bus,-,0,user_rule_missing_or_dash_is_zero
5190,small_bus,-,0,user_rule_missing_or_dash_is_zero
5191,small_bus,-,0,user_rule_missing_or_dash_is_zero
5193,small_bus,-,0,user_rule_missing_or_dash_is_zero
5194,small_bus,-,0,user_rule_missing_or_dash_is_zero
5195,small_bus,-,0,user_rule_missing_or_dash_is_zero
5196,small_bus,-,0,user_rule_missing_or_dash_is_zero
5198,small_bus,-,0,user_rule_missing_or_dash_is_zero
5199,small_bus,-,0,user_rule_missing_or_dash_is_zero
5200,small_bus,-,0,user_rule_missing_or_dash_is_zero
5201,small_bus,-,0,user_rule_missing_or_dash_is_zero
5211,small_bus,-,0,user_rule_missing_or_dash_is_zero
5212,small_bus,-,0,user_rule_missing_or_dash_is_zero
5213,small_bus,-,0,user_rule_missing_or_dash_is_zero
5215,small_bus,-,0,user_rule_missing_or_dash_is_zero
5216,small_bus,-,0,user_rule_missing_or_dash_is_zero
5217,small_bus,-,0,user_rule_missing_or_dash_is_zero
5218,small_bus,-,0,user_rule_missing_or_dash_is_zero
5219,small_bus,-,0,user_rule_missing_or_dash_is_zero
5220,small_bus,-,0,user_rule_missing_or_dash_is_zero
5221,small_bus,-,0,user_rule_missing_or_dash_is_zero
5223,small_bus,-,0,user_rule_missing_or_dash_is_zero
5224,small_bus,-,0,user_rule_missing_or_dash_is_zero
5225,small_bus,-,0,user_rule_missing_or_dash_is_zero
5226,small_bus,-,0,user_rule_missing_or_dash_is_zero
5227,small_bus,-,0,user_rule_missing_or_dash_is_zero
5228,small_bus,-,0,user_rule_missing_or_dash_is_zero
5229,small_bus,-,0,user_rule_missing_or_dash_is_zero
5230,small_bus,-,0,user_rule_missing_or_dash_is_zero
5231,small_bus,-,0,user_rule_missing_or_dash_is_zero
5232,small_bus,-,0,user_rule_missing_or_dash_is_zero
5233,small_bus,-,0,user_rule_missing_or_dash_is_zero
5238,small_bus,-,0,user_rule_missing_or_dash_is_zero
5242,small_bus,-,0,user_rule_missing_or_dash_is_zero
5244,small_bus,-,0,user_rule_missing_or_dash_is_zero
5246,small_bus,-,0,user_rule_missing_or_dash_is_zero
5247,small_bus,-,0,user_rule_missing_or_dash_is_zero
5248,small_bus,-,0,user_rule_missing_or_dash_is_zero
5249,small_bus,-,0,user_rule_missing_or_dash_is_zero
5250,small_bus,-,0,user_rule_missing_or_dash_is_zero
5251,small_bus,-,0,user_rule_missing_or_dash_is_zero
5253,small_bus,-,0,user_rule_missing_or_dash_is_zero
5254,small_bus,-,0,user_rule_missing_or_dash_is_zero
5255,small_bus,-,0,user_rule_missing_or_dash_is_zero
5256,small_bus,-,0,user_rule_missing_or_dash_is_zero
5257,small_bus,-,0,user_rule_missing_or_dash_is_zero
5259,small_bus,-,0,user_rule_missing_or_dash_is_zero
5260,small_bus,-,0,user_rule_missing_or_dash_is_zero
5261,small_bus,-,0,user_rule_missing_or_dash_is_zero
5274,small_bus,-,0,user_rule_missing_or_dash_is_zero
5275,small_bus,-,0,user_rule_missing_or_dash_is_zero
5276,small_bus,-,0,user_rule_missing_or_dash_is_zero
5278,small_bus,-,0,user_rule_missing_or_dash_is_zero
5282,small_bus,-,0,user_rule_missing_or_dash_is_zero
5283,small_bus,-,0,user_rule_missing_or_dash_is_zero
5284,small_bus,-,0,user_rule_missing_or_dash_is_zero
5285,small_bus,-,0,user_rule_missing_or_dash_is_zero
5286,small_bus,-,0,user_rule_missing_or_dash_is_zero
5287,small_bus,-,0,user_rule_missing_or_dash_is_zero
5288,small_bus,-,0,user_rule_missing_or_dash_is_zero
5289,small_bus,-,0,user_rule_missing_or_dash_is_zero
5290,small_bus,-,0,user_rule_missing_or_dash_is_zero
5291,small_bus,-,0,user_rule_missing_or_dash_is_zero
5292,small_bus,-,0,user_rule_missing_or_dash_is_zero
5293,small_bus,-,0,user_rule_missing_or_dash_is_zero
5294,small_bus,-,0,user_rule_missing_or_dash_is_zero
5295,small_bus,-,0,user_rule_missing_or_dash_is_zero
5296,small_bus,-,0,user_rule_missing_or_dash_is_zero
5297,small_bus,-,0,user_rule_missing_or_dash_is_zero
5298,small_bus,-,0,user_rule_missing_or_dash_is_zero
5299,small_bus,-,0,user_rule_missing_or_dash_is_zero
5300,small_bus,-,0,user_rule_missing_or_dash_is_zero
5301,small_bus,-,0,user_rule_missing_or_dash_is_zero
5303,small_bus,-,0,user_rule_missing_or_dash_is_zero
5304,small_bus,-,0,user_rule_missing_or_dash_is_zero
5306,small_bus,-,0,user_rule_missing_or_dash_is_zero
5307,small_bus,-,0,user_rule_missing_or_dash_is_zero
5309,small_bus,-,0,user_rule_missing_or_dash_is_zero
5316,small_bus,-,0,user_rule_missing_or_dash_is_zero
5317,small_bus,-,0,user_rule_missing_or_dash_is_zero
5318,small_bus,-,0,user_rule_missing_or_dash_is_zero
5320,small_bus,-,0,user_rule_missing_or_dash_is_zero
5321,small_bus,-,0,user_rule_missing_or_dash_is_zero
5322,small_bus,-,0,user_rule_missing_or_dash_is_zero
5324,small_bus,-,0,user_rule_missing_or_dash_is_zero
5325,small_bus,-,0,user_rule_missing_or_dash_is_zero
5326,small_bus,-,0,user_rule_missing_or_dash_is_zero
5329,small_bus,-,0,user_rule_missing_or_dash_is_zero
5330,small_bus,-,0,user_rule_missing_or_dash_is_zero
5333,small_bus,-,0,user_rule_missing_or_dash_is_zero
5334,small_bus,-,0,user_rule_missing_or_dash_is_zero
5337,small_bus,-,0,user_rule_missing_or_dash_is_zero
5338,small_bus,-,0,user_rule_missing_or_dash_is_zero
5339,small_bus,-,0,user_rule_missing_or_dash_is_zero
5344,small_bus,-,0,user_rule_missing_or_dash_is_zero
5346,small_bus,-,0,user_rule_missing_or_dash_is_zero
5348,small_bus,-,0,user_rule_missing_or_dash_is_zero
5349,small_bus,-,0,user_rule_missing_or_dash_is_zero
5351,small_bus,-,0,user_rule_missing_or_dash_is_zero
5352,small_bus,-,0,user_rule_missing_or_dash_is_zero
5354,small_bus,-,0,user_rule_missing_or_dash_is_zero
5356,small_bus,-,0,user_rule_missing_or_dash_is_zero
5358,small_bus,-,0,user_rule_missing_or_dash_is_zero
5359,small_bus,-,0,user_rule_missing_or_dash_is_zero
5361,small_bus,-,0,user_rule_missing_or_dash_is_zero
5362,small_bus,-,0,user_rule_missing_or_dash_is_zero
5364,small_bus,-,0,user_rule_missing_or_dash_is_zero
5365,small_bus,-,0,user_rule_missing_or_dash_is_zero
5366,small_bus,-,0,user_rule_missing_or_dash_is_zero
5368,small_bus,-,0,user_rule_missing_or_dash_is_zero
5370,small_bus,-,0,user_rule_missing_or_dash_is_zero
5372,small_bus,-,0,user_rule_missing_or_dash_is_zero
5373,small_bus,-,0,user_rule_missing_or_dash_is_zero
5374,small_bus,-,0,user_rule_missing_or_dash_is_zero
5376,small_bus,-,0,user_rule_missing_or_dash_is_zero
5379,small_bus,-,0,user_rule_missing_or_dash_is_zero
5380,small_bus,-,0,user_rule_missing_or_dash_is_zero
5382,small_bus,-,0,user_rule_missing_or_dash_is_zero
5385,small_bus,-,0,user_rule_missing_or_dash_is_zero
5386,small_bus,-,0,user_rule_missing_or_dash_is_zero
5389,small_bus,-,0,user_rule_missing_or_dash_is_zero
5390,small_bus,-,0,user_rule_missing_or_dash_is_zero
5393,small_bus,-,0,user_rule_missing_or_dash_is_zero
5394,small_bus,-,0,user_rule_missing_or_dash_is_zero
5395,small_bus,-,0,user_rule_missing_or_dash_is_zero
5396,small_bus,-,0,user_rule_missing_or_dash_is_zero
5397,small_bus,-,0,user_rule_missing_or_dash_is_zero
5398,small_bus,-,0,user_rule_missing_or_dash_is_zero
5400,small_bus,-,0,user_rule_missing_or_dash_is_zero
5401,small_bus,-,0,user_rule_missing_or_dash_is_zero
5402,small_bus,-,0,user_rule_missing_or_dash_is_zero
5403,small_bus,-,0,user_rule_missing_or_dash_is_zero
5404,small_bus,-,0,user_rule_missing_or_dash_is_zero
5406,small_bus,-,0,user_rule_missing_or_dash_is_zero
5408,small_bus,-,0,user_rule_missing_or_dash_is_zero
5415,small_bus,-,0,user_rule_missing_or_dash_is_zero
5416,small_bus,-,0,user_rule_missing_or_dash_is_zero
5417,small_bus,-,0,user_rule_missing_or_dash_is_zero
5418,small_bus,-,0,user_rule_missing_or_dash_is_zero
5419,small_bus,-,0,user_rule_missing_or_dash_is_zero
5420,small_bus,-,0,user_rule_missing_or_dash_is_zero
5421,small_bus,-,0,user_rule_missing_or_dash_is_zero
5422,small_bus,-,0,user_rule_missing_or_dash_is_zero
5423,small_bus,-,0,user_rule_missing_or_dash_is_zero
5424,small_bus,-,0,user_rule_missing_or_dash_is_zero
5426,small_bus,-,0,user_rule_missing_or_dash_is_zero
5428,small_bus,-,0,user_rule_missing_or_dash_is_zero
5430,small_bus,-,0,user_rule_missing_or_dash_is_zero
5432,small_bus,-,0,user_rule_missing_or_dash_is_zero
5434,small_bus,-,0,user_rule_missing_or_dash_is_zero
5442,small_bus,-,0,user_rule_missing_or_dash_is_zero
5443,small_bus,-,0,user_rule_missing_or_dash_is_zero
5445,small_bus,-,0,user_rule_missing_or_dash_is_zero
5446,small_bus,-,0,user_rule_missing_or_dash_is_zero
5447,small_bus,-,0,user_rule_missing_or_dash_is_zero
5448,small_bus,-,0,user_rule_missing_or_dash_is_zero
5449,small_bus,-,0,user_rule_missing_or_dash_is_zero
5451,small_bus,-,0,user_rule_missing_or_dash_is_zero
5452,small_bus,-,0,user_rule_missing_or_dash_is_zero
5453,small_bus,-,0,user_rule_missing_or_dash_is_zero
5454,small_bus,-,0,user_rule_missing_or_dash_is_zero
5455,small_bus,-,0,user_rule_missing_or_dash_is_zero
5457,small_bus,-,0,user_rule_missing_or_dash_is_zero
5459,small_bus,-,0,user_rule_missing_or_dash_is_zero
5461,small_bus,-,0,user_rule_missing_or_dash_is_zero
5464,small_bus,-,0,user_rule_missing_or_dash_is_zero
5467,small_bus,-,0,user_rule_missing_or_dash_is_zero
5487,small_bus,-,0,user_rule_missing_or_dash_is_zero
5488,small_bus,-,0,user_rule_missing_or_dash_is_zero
5489,small_bus,-,0,user_rule_missing_or_dash_is_zero
5490,small_bus,-,0,user_rule_missing_or_dash_is_zero
5491,small_bus,-,0,user_rule_missing_or_dash_is_zero
5492,small_bus,-,0,user_rule_missing_or_dash_is_zero
5493,small_bus,-,0,user_rule_missing_or_dash_is_zero
5494,small_bus,-,0,user_rule_missing_or_dash_is_zero
5495,small_bus,-,0,user_rule_missing_or_dash_is_zero
5502,small_bus,-,0,user_rule_missing_or_dash_is_zero
5503,small_bus,-,0,user_rule_missing_or_dash_is_zero
5504,small_bus,-,0,user_rule_missing_or_dash_is_zero
5505,small_bus,-,0,user_rule_missing_or_dash_is_zero
5506,small_bus,-,0,user_rule_missing_or_dash_is_zero
5507,small_bus,-,0,user_rule_missing_or_dash_is_zero
5514,small_bus,-,0,user_rule_missing_or_dash_is_zero
5515,small_bus,-,0,user_rule_missing_or_dash_is_zero
5516,small_bus,-,0,user_rule_missing_or_dash_is_zero
5518,small_bus,-,0,user_rule_missing_or_dash_is_zero
5520,small_bus,-,0,user_rule_missing_or_dash_is_zero
5521,small_bus,-,0,user_rule_missing_or_dash_is_zero
5522,small_bus,-,0,user_rule_missing_or_dash_is_zero
5523,small_bus,-,0,user_rule_missing_or_dash_is_zero
5524,small_bus,-,0,user_rule_missing_or_dash_is_zero
5525,small_bus,-,0,user_rule_missing_or_dash_is_zero
5529,small_bus,-,0,user_rule_missing_or_dash_is_zero
5538,small_bus,-,0,user_rule_missing_or_dash_is_zero
5540,small_bus,-,0,user_rule_missing_or_dash_is_zero
5542,small_bus,-,0,user_rule_missing_or_dash_is_zero
5544,small_bus,-,0,user_rule_missing_or_dash_is_zero
5545,small_bus,-,0,user_rule_missing_or_dash_is_zero
5546,small_bus,-,0,user_rule_missing_or_dash_is_zero
5547,small_bus,-,0,user_rule_missing_or_dash_is_zero
5548,small_bus,-,0,user_rule_missing_or_dash_is_zero
5549,small_bus,-,0,user_rule_missing_or_dash_is_zero
5561,small_bus,-,0,user_rule_missing_or_dash_is_zero
5562,small_bus,-,0,user_rule_missing_or_dash_is_zero
5563,small_bus,-,0,user_rule_missing_or_dash_is_zero
5564,small_bus,-,0,user_rule_missing_or_dash_is_zero
5565,small_bus,-,0,user_rule_missing_or_dash_is_zero
5566,small_bus,-,0,user_rule_missing_or_dash_is_zero
5567,small_bus,-,0,user_rule_missing_or_dash_is_zero
5568,small_bus,-,0,user_rule_missing_or_dash_is_zero
5569,small_bus,-,0,user_rule_missing_or_dash_is_zero
5570,small_bus,-,0,user_rule_missing_or_dash_is_zero
5572,small_bus,-,0,user_rule_missing_or_dash_is_zero
5576,small_bus,-,0,user_rule_missing_or_dash_is_zero
5578,small_bus,-,0,user_rule_missing_or_dash_is_zero
5580,small_bus,-,0,user_rule_missing_or_dash_is_zero
5582,small_bus,-,0,user_rule_missing_or_dash_is_zero
5583,small_bus,-,0,user_rule_missing_or_dash_is_zero
5584,small_bus,-,0,user_rule_missing_or_dash_is_zero
5585,small_bus,-,0,user_rule_missing_or_dash_is_zero
5586,small_bus,-,0,user_rule_missing_or_dash_is_zero
5588,small_bus,-,0,user_rule_missing_or_dash_is_zero
5592,small_bus,-,0,user_rule_missing_or_dash_is_zero
5593,small_bus,-,0,user_rule_missing_or_dash_is_zero
5594,small_bus,-,0,user_rule_missing_or_dash_is_zero
5596,small_bus,-,0,user_rule_missing_or_dash_is_zero
5597,small_bus,-,0,user_rule_missing_or_dash_is_zero
5600,small_bus,-,0,user_rule_missing_or_dash_is_zero
5601,small_bus,-,0,user_rule_missing_or_dash_is_zero
5604,small_bus,-,0,user_rule_missing_or_dash_is_zero
5605,small_bus,-,0,user_rule_missing_or_dash_is_zero
5606,small_bus,-,0,user_rule_missing_or_dash_is_zero
5607,small_bus,-,0,user_rule_missing_or_dash_is_zero
5608,small_bus,-,0,user_rule_missing_or_dash_is_zero
5609,small_bus,-,0,user_rule_missing_or_dash_is_zero
5610,small_bus,-,0,user_rule_missing_or_dash_is_zero
5611,small_bus,-,0,user_rule_missing_or_dash_is_zero
5615,small_bus,-,0,user_rule_missing_or_dash_is_zero
5616,small_bus,-,0,user_rule_missing_or_dash_is_zero
5617,small_bus,-,0,user_rule_missing_or_dash_is_zero
5619,small_bus,-,0,user_rule_missing_or_dash_is_zero
5620,small_bus,-,0,user_rule_missing_or_dash_is_zero
5621,small_bus,-,0,user_rule_missing_or_dash_is_zero
5622,small_bus,-,0,user_rule_missing_or_dash_is_zero
5623,small_bus,-,0,user_rule_missing_or_dash_is_zero
5624,small_bus,-,0,user_rule_missing_or_dash_is_zero
5625,small_bus,-,0,user_rule_missing_or_dash_is_zero
5627,small_bus,-,0,user_rule_missing_or_dash_is_zero
5629,small_bus,-,0,user_rule_missing_or_dash_is_zero
5638,small_bus,-,0,user_rule_missing_or_dash_is_zero
5639,small_bus,-,0,user_rule_missing_or_dash_is_zero
5641,small_bus,-,0,user_rule_missing_or_dash_is_zero
5642,small_bus,-,0,user_rule_missing_or_dash_is_zero
5644,small_bus,-,0,user_rule_missing_or_dash_is_zero
5645,small_bus,-,0,user_rule_missing_or_dash_is_zero
5646,small_bus,-,0,user_rule_missing_or_dash_is_zero
5648,small_bus,-,0,user_rule_missing_or_dash_is_zero
5649,small_bus,-,0,user_rule_missing_or_dash_is_zero
5650,small_bus,-,0,user_rule_missing_or_dash_is_zero
5652,small_bus,-,0,user_rule_missing_or_dash_is_zero
5653,small_bus,-,0,user_rule_missing_or_dash_is_zero
5654,small_bus,-,0,user_rule_missing_or_dash_is_zero
5655,small_bus,-,0,user_rule_missing_or_dash_is_zero
5657,small_bus,-,0,user_rule_missing_or_dash_is_zero
5658,small_bus,-,0,user_rule_missing_or_dash_is_zero
5659,small_bus,-,0,user_rule_missing_or_dash_is_zero
5661,small_bus,-,0,user_rule_missing_or_dash_is_zero
5662,small_bus,-,0,user_rule_missing_or_dash_is_zero
5664,small_bus,-,0,user_rule_missing_or_dash_is_zero
5665,small_bus,-,0,user_rule_missing_or_dash_is_zero
5667,small_bus,-,0,user_rule_missing_or_dash_is_zero
5668,small_bus,-,0,user_rule_missing_or_dash_is_zero
5669,small_bus,-,0,user_rule_missing_or_dash_is_zero
5671,small_bus,-,0,user_rule_missing_or_dash_is_zero
5672,small_bus,-,0,user_rule_missing_or_dash_is_zero
5673,small_bus,-,0,user_rule_missing_or_dash_is_zero
5675,small_bus,-,0,user_rule_missing_or_dash_is_zero
5676,small_bus,-,0,user_rule_missing_or_dash_is_zero
5677,small_bus,-,0,user_rule_missing_or_dash_is_zero
5679,small_bus,-,0,user_rule_missing_or_dash_is_zero
5680,small_bus,-,0,user_rule_missing_or_dash_is_zero
5683,small_bus,-,0,user_rule_missing_or_dash_is_zero
5684,small_bus,-,0,user_rule_missing_or_dash_is_zero
5685,small_bus,-,0,user_rule_missing_or_dash_is_zero
5686,small_bus,-,0,user_rule_missing_or_dash_is_zero
5687,small_bus,-,0,user_rule_missing_or_dash_is_zero
5688,small_bus,-,0,user_rule_missing_or_dash_is_zero
5691,small_bus,-,0,user_rule_missing_or_dash_is_zero
5694,small_bus,-,0,user_rule_missing_or_dash_is_zero
5699,small_bus,-,0,user_rule_missing_or_dash_is_zero
5703,small_bus,-,0,user_rule_missing_or_dash_is_zero
5704,small_bus,-,0,user_rule_missing_or_dash_is_zero
5706,small_bus,-,0,user_rule_missing_or_dash_is_zero
5707,small_bus,-,0,user_rule_missing_or_dash_is_zero
5709,small_bus,-,0,user_rule_missing_or_dash_is_zero
5710,small_bus,-,0,user_rule_missing_or_dash_is_zero
5712,small_bus,-,0,user_rule_missing_or_dash_is_zero
5713,small_bus,-,0,user_rule_missing_or_dash_is_zero
5714,small_bus,-,0,user_rule_missing_or_dash_is_zero
5715,small_bus,-,0,user_rule_missing_or_dash_is_zero
5716,small_bus,-,0,user_rule_missing_or_dash_is_zero
5717,small_bus,-,0,user_rule_missing_or_dash_is_zero
5724,small_bus,-,0,user_rule_missing_or_dash_is_zero
5725,small_bus,-,0,user_rule_missing_or_dash_is_zero
5727,small_bus,-,0,user_rule_missing_or_dash_is_zero
5728,small_bus,-,0,user_rule_missing_or_dash_is_zero
5730,small_bus,-,0,user_rule_missing_or_dash_is_zero
5731,small_bus,-,0,user_rule_missing_or_dash_is_zero
5733,small_bus,-,0,user_rule_missing_or_dash_is_zero
5735,small_bus,-,0,user_rule_missing_or_dash_is_zero
5737,small_bus,-,0,user_rule_missing_or_dash_is_zero
5739,small_bus,-,0,user_rule_missing_or_dash_is_zero
5741,small_bus,-,0,user_rule_missing_or_dash_is_zero
5742,small_bus,-,0,user_rule_missing_or_dash_is_zero
