intersection_key,road_key,report_quarter,time_key,ก่อนโควิด,โควิด,หลังโควิด
BRTสถานีสาทร,นราธิวาสราชนครินทร์,2,07:00-09:00,0,0,1
BRTสถานีสาทร,นราธิวาสราชนครินทร์,2,09:00-17:00,0,0,1
BRTสถานีสาทร,นราธิวาสราชนครินทร์,2,17:00-19:00,0,0,1
YMCA,ศาลาแดง,1,07:00-09:00,1,0,0
YMCA,ศาลาแดง,1,09:00-16:00,1,0,0
YMCA,ศาลาแดง,1,16:00-19:00,1,0,0
YMCA,สาทร,1,07:00-09:00,1,0,0
YMCA,สาทร,1,09:00-16:00,1,0,0
YMCA,สาทร,1,16:00-19:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,2,07:00-09:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,2,09:00-16:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,2,16:00-19:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,4,07:00-09:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,4,09:00-16:00,1,0,0
ก.ม.8,ซอยรามอินทรา73,4,16:00-19:00,1,0,0
ก.ม.8,นวมินทร์,2,07:00-09:00,1,0,0
ก.ม.8,นวมินทร์,2,09:00-16:00,1,0,0
ก.ม.8,นวมินทร์,2,16:00-19:00,1,0,0
ก.ม.8,นวมินทร์,4,07:00-09:00,1,0,0
ก.ม.8,นวมินทร์,4,09:00-16:00,1,0,0
ก.ม.8,นวมินทร์,4,16:00-19:00,1,0,0
ก.ม.8,รามอินทรา,2,07:00-09:00,1,0,0
ก.ม.8,รามอินทรา,2,09:00-16:00,1,0,0
ก.ม.8,รามอินทรา,2,16:00-19:00,1,0,0
ก.ม.8,รามอินทรา,4,07:00-09:00,1,0,0
ก.ม.8,รามอินทรา,4,09:00-16:00,1,0,0
ก.ม.8,รามอินทรา,4,16:00-19:00,1,0,0
กทม.1,ดินสอ,4,07:00-09:00,0,0,1
กทม.1,ดินสอ,4,09:00-16:00,0,0,1
กทม.1,ดินสอ,4,16:00-19:00,0,0,1
กทม.1,มหรรณพ,4,07:00-09:00,0,0,1
กทม.1,มหรรณพ,4,09:00-16:00,0,0,1
กทม.1,มหรรณพ,4,16:00-19:00,0,0,1
กม.8,นวมินทร์,1,07:00-09:00,0,0,1
กม.8,นวมินทร์,1,09:00-17:00,0,0,1
กม.8,นวมินทร์,1,17:00-19:00,0,0,1
กม.8,นวมินทร์,2,07:00-09:00,0,0,1
กม.8,นวมินทร์,2,09:00-16:00,0,0,1
กม.8,นวมินทร์,2,16:00-19:00,0,0,1
กม.8,รามอินทรา,1,07:00-09:00,0,0,1
กม.8,รามอินทรา,1,09:00-17:00,0,0,1
กม.8,รามอินทรา,1,17:00-19:00,0,0,1
กม.8,รามอินทรา,2,07:00-09:00,0,0,1
กม.8,รามอินทรา,2,09:00-16:00,0,0,1
กม.8,รามอินทรา,2,16:00-19:00,0,0,1
กม.8,รามอินทรา73,1,07:00-09:00,0,0,1
กม.8,รามอินทรา73,1,09:00-17:00,0,0,1
กม.8,รามอินทรา73,1,17:00-19:00,0,0,1
กม.8,รามอินทรา73,2,07:00-09:00,0,0,1
กม.8,รามอินทรา73,2,09:00-16:00,0,0,1
กม.8,รามอินทรา73,2,16:00-19:00,0,0,1
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,3,07:00-09:00,0,1,0
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,3,09:00-16:00,0,1,0
กรมพลาธกิารทหารอากาศ,ซอยพลโยธนิ54/1,3,16:00-19:00,0,1,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,3,07:00-09:00,0,1,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,3,09:00-16:00,0,1,0
กรมพลาธกิารทหารอากาศ,ทางเข้าพลาธิการทอ.,3,16:00-19:00,0,1,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,3,07:00-09:00,0,1,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,3,09:00-16:00,0,1,0
กรมพลาธกิารทหารอากาศ,พหลโยธิน,3,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/1,3,07:00-09:00,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/2,3,09:00-16:00,0,1,0
กรมพลาธิการทหารอากาศ,ซอยพลโยธิน54/3,3,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,4,07:00-09:00,0,0,1
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,4,09:00-17:00,0,0,1
กรมพลาธิการทหารอากาศ,ทางเข้ากรมพลาธิการฯ,4,17:00-19:00,0,0,1
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,3,07:00-09:00,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,3,09:00-16:00,0,1,0
กรมพลาธิการทหารอากาศ,ทางเข้าพลาธิการทอ.,3,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,3,07:00-09:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,3,09:00-16:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,3,16:00-19:00,0,1,0
กรมพลาธิการทหารอากาศ,พหลโยธิน,4,09:00-17:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน,4,17:00-19:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,4,07:00-09:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,4,09:00-17:00,0,0,1
กรมพลาธิการทหารอากาศ,พหลโยธิน54/1,4,17:00-19:00,0,0,1
กรมศุลกากร,สุนทรโกษา,2,07:00-09:00,1,0,0
กรมศุลกากร,สุนทรโกษา,2,09:00-16:00,1,0,0
กรมศุลกากร,สุนทรโกษา,2,16:00-19:00,1,0,0
กรมศุลกากร,สุนทรโกษา,3,06:30-09:00,1,0,0
กรมศุลกากร,สุนทรโกษา,3,09:00-16:00,1,0,0
กรมศุลกากร,สุนทรโกษา,3,16:00-19:30,1,0,0
กรมศุลกากร,สุนทรโกษา,4,07:00-09:00,0,1,0
กรมศุลกากร,สุนทรโกษา,4,09:00-16:00,0,1,0
กรมศุลกากร,สุนทรโกษา,4,16:00-19:00,0,1,0
กรมศุลกากร,อาจณรงค์,2,07:00-09:00,1,0,0
กรมศุลกากร,อาจณรงค์,2,09:00-16:00,1,0,0
กรมศุลกากร,อาจณรงค์,2,16:00-19:00,1,0,0
กรมศุลกากร,อาจณรงค์,3,07:00-09:00,1,0,0
กรมศุลกากร,อาจณรงค์,3,09:00-16:00,1,0,0
กรมศุลกากร,อาจณรงค์,3,16:00-19:00,1,0,0
กรมศุลกากร,อาจณรงค์,4,07:00-09:00,0,1,0
กรมศุลกากร,อาจณรงค์,4,09:00-16:00,0,1,0
กรมศุลกากร,อาจณรงค์,4,16:00-19:00,0,1,0
กรมศุลกากร,เกษมราษฎร์,2,07:00-09:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,2,09:00-16:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,2,16:00-19:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,3,06:30-09:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,3,09:00-16:00,1,0,0
กรมศุลกากร,เกษมราษฎร์,3,16:00-19:30,1,0,0
กรมศุลกากร,เกษมราษฎร์,4,07:00-09:00,0,1,0
กรมศุลกากร,เกษมราษฎร์,4,09:00-16:00,0,1,0
กรมศุลกากร,เกษมราษฎร์,4,16:00-19:00,0,1,0
กระทรวงแรงงาน,มิตรไมตรี,3,07:00-09:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี,3,09:00-16:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี,3,16:00-19:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี1,3,07:00-09:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี1,3,09:00-16:00,1,0,0
กระทรวงแรงงาน,มิตรไมตรี1,3,16:00-19:00,1,0,0
กรุงธนบุรี,กรุงธนบุรี,1,07:00-09:00,0,0,1
กรุงธนบุรี,กรุงธนบุรี,1,09:00-16:00,0,0,1
กรุงธนบุรี,กรุงธนบุรี,1,16:00-19:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี,2,07:00-09:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี,2,09:00-17:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี,2,17:00-19:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี6,2,07:00-09:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี6,2,09:00-17:00,0,0,1
กรุงธนบุรี6,กรุงธนบุรี6,2,17:00-19:00,0,0,1
กรุงธนบุรีเหนือ,กรุงธนบุรี,1,07:00-09:00,0,0,2
กรุงธนบุรีเหนือ,กรุงธนบุรี,1,09:00-17:00,0,0,2
กรุงธนบุรีเหนือ,กรุงธนบุรี,1,17:00-19:00,0,0,2
กรุงธนบุรีเหนือ,เจริญนคร,1,07:00-09:00,0,0,2
กรุงธนบุรีเหนือ,เจริญนคร,1,09:00-17:00,0,0,2
กรุงธนบุรีเหนือ,เจริญนคร,1,17:00-19:00,0,0,2
กรุงธนบุรีใต้,กรุงธนบุรี,1,07:00-09:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,1,09:00-17:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,1,17:00-19:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,4,07:00-09:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,4,09:00-17:00,0,0,1
กรุงธนบุรีใต้,กรุงธนบุรี,4,17:00-19:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,1,07:00-09:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,1,09:00-17:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,1,17:00-19:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,4,07:00-09:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,4,09:00-17:00,0,0,1
กรุงธนบุรีใต้,เจริญนคร,4,17:00-19:00,0,0,1
กรุงเทพกรีฑา,กรุงเทพกรีฑา,1,07:00-09:00,0,1,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,1,09:00-16:00,0,1,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,1,16:00-19:00,0,1,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,07:00-09:00,1,0,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,09:00-16:00,1,0,0
กรุงเทพกรีฑา,กรุงเทพกรีฑา,3,16:00-19:00,1,0,0
กรุงเทพกรีฑา,ศรีนครินทร์,1,07:00-09:00,0,1,0
กรุงเทพกรีฑา,ศรีนครินทร์,1,09:00-16:00,0,1,0
กรุงเทพกรีฑา,ศรีนครินทร์,1,16:00-19:00,0,1,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,06:30-09:00,1,0,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,09:00-16:00,1,0,0
กรุงเทพกรีฑา,ศรีนครินทร์,3,16:00-19:30,1,0,0
กรุงเทพกรีฑา,หัวหมาก,1,07:00-09:00,0,1,0
กรุงเทพกรีฑา,หัวหมาก,1,09:00-16:00,0,1,0
กรุงเทพกรีฑา,หัวหมาก,1,16:00-19:00,0,1,0
กรุงเทพกรีฑา,หัวหมาก,3,06:30-09:00,1,0,0
กรุงเทพกรีฑา,หัวหมาก,3,09:00-16:00,1,0,0
กรุงเทพกรีฑา,หัวหมาก,3,16:00-19:30,1,0,0
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,4,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,4,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ซอยกรุงเทพกรีฑา7,4,17:00-19:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),4,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),4,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(EB),4,17:00-19:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),4,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),4,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนกรุงเทพกรีฑา(NB),4,17:00-19:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,4,07:00-09:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,4,09:00-17:00,0,0,1
กรุงเทพกรีฑา-ศรีนครินทร์ร่มเกล้า,ถนนศรีนครินทร์-ร่มเกล้า,4,17:00-19:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,กรุงเทพกรีฑา,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา-หมู่บ้านนักกีฬาแหลมทอง,หมู่บ้านนักกีฬาแหลมทอง,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,4,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,4,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา,4,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,4,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,4,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา20,4,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,1,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,1,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,1,17:00-19:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,4,07:00-09:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,4,09:00-17:00,0,0,1
กรุงเทพกรีฑา20,กรุงเทพกรีฑา37,4,17:00-19:00,0,0,1
กลางซอยแบริ่ง,แบริ่ง,1,07:00-09:00,0,0,1
กลางซอยแบริ่ง,แบริ่ง,1,09:00-17:00,0,0,1
กลางซอยแบริ่ง,แบริ่ง,1,17:00-19:00,0,0,1
กลางซอยแบริ่ง,แบริ่งลาซาล,1,07:00-09:00,0,0,1
กลางซอยแบริ่ง,แบริ่งลาซาล,1,09:00-17:00,0,0,1
กลางซอยแบริ่ง,แบริ่งลาซาล,1,17:00-19:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไท,1,07:00-09:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไท,1,09:00-17:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไท,1,17:00-19:00,0,0,1
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,2,07:00-09:00,0,1,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,2,09:00-16:00,0,1,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,2,16:00-19:00,0,1,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,3,07:00-09:00,1,0,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,3,09:00-16:00,1,0,0
กล้วยน้ำไท,กล้วยน้ำไทตัดใหม่,3,16:00-19:00,1,0,0
กล้วยน้ำไท,พระรามที่4,1,07:00-09:00,0,0,2
กล้วยน้ำไท,พระรามที่4,1,09:00-16:00,0,0,1
กล้วยน้ำไท,พระรามที่4,1,09:00-17:00,0,0,1
กล้วยน้ำไท,พระรามที่4,1,16:00-19:00,0,0,1
กล้วยน้ำไท,พระรามที่4,1,17:00-19:00,0,0,1
กล้วยน้ำไท,พระรามที่4,2,07:00-09:00,0,1,0
กล้วยน้ำไท,พระรามที่4,2,09:00-16:00,0,1,0
กล้วยน้ำไท,พระรามที่4,2,16:00-19:00,0,1,0
กล้วยน้ำไท,พระรามที่4,3,07:00-09:00,1,0,0
กล้วยน้ำไท,พระรามที่4,3,09:00-16:00,1,0,0
กล้วยน้ำไท,พระรามที่4,3,16:00-19:00,1,0,0
กล้วยน้ำไท,รัชดาภิเษก,1,07:00-09:00,0,0,1
กล้วยน้ำไท,รัชดาภิเษก,1,09:00-16:00,0,0,1
กล้วยน้ำไท,รัชดาภิเษก,1,16:00-19:00,0,0,1
กล้วยน้ำไท,เทียมร่วมมิตร,1,07:00-09:00,0,0,1
กล้วยน้ำไท,เทียมร่วมมิตร,1,09:00-16:00,0,0,1
กล้วยน้ำไท,เทียมร่วมมิตร,1,16:00-19:00,0,0,1
กษัตริย์ศึก,กรุงเกษม,1,07:00-09:00,1,0,1
กษัตริย์ศึก,กรุงเกษม,1,09:00-16:00,1,0,1
กษัตริย์ศึก,กรุงเกษม,1,16:00-19:00,1,0,1
กษัตริย์ศึก,กรุงเกษม,3,07:00-09:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,3,09:00-16:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,3,16:00-19:00,1,0,0
กษัตริย์ศึก,กรุงเกษม,4,07:00-09:00,0,0,2
กษัตริย์ศึก,กรุงเกษม,4,09:00-17:00,0,0,2
กษัตริย์ศึก,กรุงเกษม,4,17:00-19:00,0,0,2
กษัตริย์ศึก,บำรุงเมือง,1,07:00-09:00,1,0,1
กษัตริย์ศึก,บำรุงเมือง,1,09:00-16:00,1,0,1
กษัตริย์ศึก,บำรุงเมือง,1,16:00-19:00,1,0,1
กษัตริย์ศึก,บำรุงเมือง,3,07:00-09:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,3,09:00-16:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,3,16:00-19:00,1,0,0
กษัตริย์ศึก,บำรุงเมือง,4,07:00-09:00,0,0,2
กษัตริย์ศึก,บำรุงเมือง,4,09:00-17:00,0,0,2
กษัตริย์ศึก,บำรุงเมือง,4,17:00-19:00,0,0,2
กษัตริย์ศึก,พระรามที่1,1,07:00-09:00,0,0,1
กษัตริย์ศึก,พระรามที่1,1,09:00-16:00,0,0,1
กษัตริย์ศึก,พระรามที่1,1,16:00-19:00,0,0,1
กองบัญชาการกองทัพบก,ประชาธิปไตย,2,07:00-09:00,0,0,1
กองบัญชาการกองทัพบก,ประชาธิปไตย,2,09:00-17:00,0,0,1
กองบัญชาการกองทัพบก,ประชาธิปไตย,2,17:00-19:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,4,07:00-09:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,4,09:00-16:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กัลปพฤกษ์,4,16:00-19:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,4,07:00-09:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,4,09:00-16:00,0,0,1
กาญจนาภิเษก-กัลปพฤกษ์,กาญจนาภิเษก,4,16:00-19:00,0,0,1
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,1,07:00-09:00,0,0,1
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,1,09:00-17:00,0,0,1
กาญจนาภิเษก5/1,กาญจนาภิเษก5/1,1,17:00-19:00,0,0,1
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),1,07:00-09:00,0,0,1
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),1,09:00-17:00,0,0,1
กาญจนาภิเษก5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),1,17:00-19:00,0,0,1
กาญจนาภิเษก6,กาญจนาภิเษก6,1,07:00-09:00,0,0,1
กาญจนาภิเษก6,กาญจนาภิเษก6,1,09:00-17:00,0,0,1
กาญจนาภิเษก6,กาญจนาภิเษก6,1,17:00-19:00,0,0,1
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),1,07:00-09:00,0,0,1
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),1,09:00-17:00,0,0,1
กาญจนาภิเษก6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์9),1,17:00-19:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ,1,07:00-09:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ,1,09:00-17:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ,1,17:00-19:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ7,1,07:00-09:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ7,1,09:00-17:00,0,0,1
การสื่อสาร,แจ้งวัฒนะ7,1,17:00-19:00,0,0,1
การเคหะ,ซอยนวมินทร์51,4,07:00-09:00,1,0,0
การเคหะ,ซอยนวมินทร์51,4,09:00-16:00,1,0,0
การเคหะ,ซอยนวมินทร์51,4,16:00-19:00,1,0,0
การเคหะ,นวมินทร์,2,07:00-09:00,0,0,1
การเคหะ,นวมินทร์,2,09:00-17:00,0,0,1
การเคหะ,นวมินทร์,2,17:00-19:00,0,0,1
การเคหะ,นวมินทร์,4,07:00-09:00,1,0,0
การเคหะ,นวมินทร์,4,09:00-16:00,1,0,0
การเคหะ,นวมินทร์,4,16:00-19:00,1,0,0
การเคหะ,นวมินทร์51,2,07:00-09:00,0,0,1
การเคหะ,นวมินทร์51,2,09:00-17:00,0,0,1
การเคหะ,นวมินทร์51,2,17:00-19:00,0,0,1
การเคหะ,ศรีบูรพา,2,07:00-09:00,0,0,1
การเคหะ,ศรีบูรพา,2,09:00-17:00,0,0,1
การเคหะ,ศรีบูรพา,2,17:00-19:00,0,0,1
การเคหะ,ศรีบูรพา,4,07:00-09:00,1,0,0
การเคหะ,ศรีบูรพา,4,09:00-16:00,1,0,0
การเคหะ,ศรีบูรพา,4,16:00-19:00,1,0,0
การเรือน,นครราชสีมา,1,07:00-09:00,0,0,1
การเรือน,นครราชสีมา,1,09:00-17:00,0,0,1
การเรือน,นครราชสีมา,1,17:00-19:00,0,0,1
การเรือน,นครราชสีมา,4,07:00-09:00,0,0,1
การเรือน,นครราชสีมา,4,09:00-17:00,0,0,1
การเรือน,นครราชสีมา,4,17:00-19:00,0,0,1
การเรือน,ราชวิถี,1,07:00-09:00,1,0,1
การเรือน,ราชวิถี,1,09:00-16:00,1,0,0
การเรือน,ราชวิถี,1,09:00-17:00,0,0,1
การเรือน,ราชวิถี,1,16:00-19:00,1,0,0
การเรือน,ราชวิถี,1,17:00-19:00,0,0,1
การเรือน,ราชวิถี,2,07:00-09:00,0,0,1
การเรือน,ราชวิถี,2,09:00-16:00,0,0,1
การเรือน,ราชวิถี,2,16:00-19:00,0,0,1
การเรือน,ราชวิถี,4,07:00-09:00,0,1,1
การเรือน,ราชวิถี,4,09:00-16:00,0,1,0
การเรือน,ราชวิถี,4,09:00-17:00,0,0,1
การเรือน,ราชวิถี,4,16:00-19:00,0,1,0
การเรือน,ราชวิถี,4,17:00-19:00,0,0,1
การเรือน,ราชสีมา,1,07:00-09:00,1,0,0
การเรือน,ราชสีมา,1,09:00-16:00,1,0,0
การเรือน,ราชสีมา,1,16:00-19:00,1,0,0
การเรือน,ราชสีมา,2,07:00-09:00,0,0,1
การเรือน,ราชสีมา,2,09:00-16:00,0,0,1
การเรือน,ราชสีมา,2,16:00-19:00,0,0,1
การเรือน,ราชสีมา,4,07:00-09:00,0,1,0
การเรือน,ราชสีมา,4,09:00-16:00,0,1,0
การเรือน,ราชสีมา,4,16:00-19:00,0,1,0
การไฟฟ้าชิดลม,ชิดลม,1,07:00-09:00,1,0,0
การไฟฟ้าชิดลม,ชิดลม,1,09:00-16:00,1,0,0
การไฟฟ้าชิดลม,ชิดลม,1,16:00-19:00,1,0,0
กำนันธารทิพย์,พุทธบูชา,1,07:00-09:00,0,0,2
กำนันธารทิพย์,พุทธบูชา,1,09:00-16:00,0,0,1
กำนันธารทิพย์,พุทธบูชา,1,09:00-17:00,0,0,1
กำนันธารทิพย์,พุทธบูชา,1,16:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา,1,17:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา36,1,07:00-09:00,0,0,2
กำนันธารทิพย์,พุทธบูชา36,1,09:00-16:00,0,0,1
กำนันธารทิพย์,พุทธบูชา36,1,09:00-17:00,0,0,1
กำนันธารทิพย์,พุทธบูชา36,1,16:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา36,1,17:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา39,1,07:00-09:00,0,0,2
กำนันธารทิพย์,พุทธบูชา39,1,09:00-16:00,0,0,1
กำนันธารทิพย์,พุทธบูชา39,1,09:00-17:00,0,0,1
กำนันธารทิพย์,พุทธบูชา39,1,16:00-19:00,0,0,1
กำนันธารทิพย์,พุทธบูชา39,1,17:00-19:00,0,0,1
กำนันแม้น,ซอยเทอดไท86,1,07:00-09:00,1,0,0
กำนันแม้น,ซอยเทอดไท86,1,09:00-16:00,1,0,0
กำนันแม้น,ซอยเทอดไท86,1,16:00-19:00,1,0,0
กำนันแม้น,ศาลธนบุรี,1,07:00-09:00,1,0,0
กำนันแม้น,ศาลธนบุรี,1,09:00-16:00,1,0,0
กำนันแม้น,ศาลธนบุรี,1,16:00-19:00,1,0,0
กำนันแม้น,เทอดไท,1,07:00-09:00,1,0,0
กำนันแม้น,เทอดไท,1,09:00-16:00,1,0,0
กำนันแม้น,เทอดไท,1,16:00-19:00,1,0,0
กำแพงเพชร,กำแพงเพชร,1,07:00-09:00,0,1,1
กำแพงเพชร,กำแพงเพชร,1,09:00-16:00,0,1,0
กำแพงเพชร,กำแพงเพชร,1,09:00-17:00,0,0,1
กำแพงเพชร,กำแพงเพชร,1,16:00-19:00,0,1,0
