code,vehicle,before_mean_vph,after_mean_vph,mean_vph_difference
L13,รถยนต์ (รวมแท็กซี่/รถแวนตามคู่มือ),1626.0,1027.8333333333333,-598.1666666666667
L13,ตู้–ปิกอัพ,123.25,257.1666666666667,133.91666666666669
L13,รถเมล์ใหญ่ (รวมรถทัวร์/สวัสดิการ),1.75,1.1666666666666667,-0.5833333333333333
L13,รถเมล์เล็ก,0.0,0.0,0.0
L13,รถบรรทุก,4.25,6.833333333333333,2.583333333333333
L13,สามล้อเครื่อง,0.75,1.6666666666666667,0.9166666666666669
